date,stock_ticker,predicted_return_ols,predicted_return_lasso,predicted_return_ridge,predicted_return_elastic_net,actual_return,rank_ols,decile_ols,rank_lasso,decile_lasso,rank_ridge,decile_ridge,rank_elastic_net,decile_elastic_net
2015-11-30,FL,0.005189668343931886,0.0,0.005195397861478495,0.0,0.0012845591,1684.0,6,31.0,0,1685.0,6,31.0,0
2015-11-30,TXN,0.001050422462972967,0.0,0.0010471251983677297,0.0,-0.057051094,1023.0,4,32.0,0,1024.0,4,32.0,0
2015-11-30,GT,-0.008027176281301786,0.0,-0.008007682013531891,0.0,-0.06346017,139.0,0,33.0,0,139.0,0,33.0,0
2015-11-30,HSY,0.00884666353879501,0.0,0.008845924818473575,0.0,0.0341949741,2146.0,8,34.0,0,2145.0,8,34.0,0
2015-11-30,KR,0.006822256804799593,0.0,0.006817044887001569,0.0,0.1106276157,1918.0,7,35.0,0,1918.0,7,35.0,0
2015-11-30,CVS,0.005397663690863384,0.0,0.005411486776322302,0.0,0.039011495,1713.0,6,36.0,0,1718.0,6,36.0,0
2015-11-30,CVX,0.004688562023312116,0.0,0.004700337872831353,0.0,-0.014992692,1590.0,6,37.0,0,1591.0,6,37.0,0
2015-11-30,PFE,-0.00039430916059155895,0.0,-0.0003956134009307486,0.0,-0.015052752,776.0,3,38.0,0,775.0,3,38.0,0
2015-11-30,JNJ,-0.004935420608426039,0.0,-0.004936667551501948,0.0,0.0145187609,330.0,1,39.0,0,329.0,1,39.0,0
2015-11-30,GLW,-0.0018213481495403237,0.0,-0.0018058235124363083,0.0,-0.024125567,630.0,2,40.0,0,632.0,2,40.0,0
2015-11-30,PPG,-0.0009482745628708522,0.0,-0.000948642727200617,0.0,-0.065543523,721.0,2,41.0,0,721.0,2,41.0,0
2015-11-30,MMM,-0.004837382680027922,0.0,-0.004847613125790471,0.0,-0.038035894,339.0,1,42.0,0,338.0,1,42.0,0
2015-11-30,MRK,-0.0025668910285124415,0.0,-0.00256461904287049,0.0,0.004993405,538.0,2,43.0,0,539.0,2,43.0,0
2015-11-30,TXT,-0.0015371103224779597,0.0,-0.00153849888023141,0.0,-0.015098825,651.0,2,44.0,0,650.0,2,44.0,0
2015-11-30,HAL,0.00676187540411315,0.0,0.006765714799416254,0.0,-0.141379742,1907.0,7,45.0,0,1907.0,7,45.0,0
2015-11-30,CASY,0.004764774310694903,0.0,0.004776104429894577,0.0,0.035850806,1599.0,6,46.0,0,1602.0,6,46.0,0
2015-11-30,KMB,0.010549750963016828,0.0,0.010517557082246543,0.0,0.0756868364,2300.0,9,47.0,0,2291.0,9,47.0,0
2015-11-30,CW,-0.005992369257389958,0.0,-0.005997478352030257,0.0,-0.027226878,252.0,0,48.0,0,251.0,0,48.0,0
2015-11-30,CAT,0.003659899755030056,0.0,0.0036536358867589056,0.0,-0.064656122,1428.0,5,49.0,0,1428.0,5,49.0,0
2015-11-30,CL,0.0009542986840462304,0.0,0.0009540964235414131,0.0,0.0142118519,998.0,3,50.0,0,998.0,3,50.0,0
2015-11-30,FMC,-0.0006334358487325763,0.0,-0.0006271356689079308,0.0,-0.085624783,746.0,2,51.0,0,746.0,2,51.0,0
2015-11-30,BMY,0.012757708658169817,0.0,0.01273249538645154,0.0,0.0321339758,2410.0,9,52.0,0,2409.0,9,52.0,0
2015-11-30,BA,-0.012810672023270592,0.0,-0.012819064100588877,0.0,-0.006012689,30.0,0,53.0,0,30.0,0,53.0,0
2015-11-30,ABT,0.006855186323112716,0.0,0.006854522705287606,0.0,-0.000322581,1926.0,7,54.0,0,1926.0,7,54.0,0
2015-11-30,SNA,-0.00221051690677479,0.0,-0.0022074442438410457,0.0,-0.004340305,573.0,2,55.0,0,573.0,2,55.0,0
2015-11-30,PBI,0.012378249559784497,0.0,0.01236537761284353,0.0,-0.044081515,2396.0,9,56.0,0,2394.0,9,56.0,0
2015-11-30,LLY,-0.0019596679919047146,0.0,-0.0019697561953758696,0.0,0.0269599853,602.0,2,57.0,0,602.0,2,57.0,0
2015-11-30,HRS,-0.012877397047274947,0.0,-0.0128397006103226,0.0,0.0452507081,28.0,0,58.0,0,28.0,0,58.0,0
2015-11-30,F,0.0017890305634276102,0.0,0.0017907461992428568,0.0,-0.016848065,1120.0,4,59.0,0,1119.0,4,59.0,0
2015-11-30,DOV,0.011345193918376214,0.0,0.01134450078056426,0.0,-0.069750985,2353.0,9,60.0,0,2353.0,9,60.0,0
2015-11-30,K,0.003355943785669634,0.0,0.0033526637951444287,0.0,0.0507942865,1385.0,5,61.0,0,1385.0,5,61.0,0
2015-11-30,VAR,0.0009553738078125484,0.0,0.0009569844494501682,0.0,0.0001476389,1000.0,3,62.0,0,1000.0,3,62.0,0
2015-11-30,SJM,0.007127009049471515,0.0,0.007126971130171954,0.0,0.0176406874,1956.0,7,63.0,0,1957.0,7,63.0,0
2015-11-30,SWK,-0.0018130101273735686,0.0,-0.0018244078137466357,0.0,-0.017322429,631.0,2,64.0,0,629.0,2,64.0,0
2015-11-30,AVY,0.00864787551885273,0.0,0.00863735966569441,0.0,-0.05013031,2124.0,8,65.0,0,2125.0,8,65.0,0
2015-11-30,SWKS,-0.005851086473595477,0.0,-0.0058517808277414075,0.0,-0.074660285,261.0,1,66.0,0,261.0,1,66.0,0
2015-11-30,BCR,0.008109754638192086,0.0,0.008114277285829006,0.0,0.0139241673,2078.0,8,67.0,0,2081.0,8,67.0,0
2015-11-30,LRCX,-0.007263028473221342,0.0,-0.007265082925398756,0.0,0.0193373559,177.0,0,68.0,0,177.0,0,68.0,0
2015-11-30,CPB,0.008073370423086595,0.0,0.00807426075344009,0.0,0.0058341029,2074.0,8,69.0,0,2073.0,8,69.0,0
2015-11-30,NEU,0.0020220413848228693,0.0,0.002020233452758066,0.0,-0.07469756,1170.0,4,70.0,0,1169.0,4,70.0,0
2015-11-30,PH,0.005308989917828972,0.0,0.0053049285501575215,0.0,-0.07348047,1698.0,6,71.0,0,1698.0,6,71.0,0
2015-11-30,PKI,-0.004528389995931077,0.0,-0.0045202784518383445,0.0,0.007612563,373.0,1,72.0,0,373.0,1,72.0,0
2015-11-30,SHW,0.0012562209123451427,0.0,0.0012542118309440652,0.0,-0.059758784,1040.0,4,73.0,0,1039.0,4,73.0,0
2015-11-30,VAL,-0.001367304016851421,0.0,-0.0013663296857595766,0.0,-0.014421232,667.0,2,74.0,0,667.0,2,74.0,0
2015-11-30,CMI,-0.005060128661622969,0.0,-0.005048838097809559,0.0,-0.123244366,315.0,1,75.0,0,317.0,1,75.0,0
2015-11-30,TJX,0.004491132985601471,0.0,0.00449881691374711,0.0,0.0042910085,1562.0,6,76.0,0,1563.0,6,76.0,0
2015-11-30,BDX,-0.011892122872430824,0.0,-0.011857622305182149,0.0,0.0298500581,47.0,0,77.0,0,47.0,0,77.0,0
2015-11-30,GGG,-0.013994361987116313,0.0,-0.013941506233673184,0.0,-0.045024457,20.0,0,78.0,0,20.0,0,78.0,0
2015-11-30,MAT,0.002825011077249982,0.0,0.0028306740460311286,0.0,0.0928203331,1285.0,5,79.0,0,1285.0,5,79.0,0
2015-11-30,IFF,-0.008295191187379848,0.0,-0.008297579301778397,0.0,0.0014831785,129.0,0,80.0,0,129.0,0,80.0,0
2015-11-30,TKR,0.016093897166449326,0.0,0.016047620664809376,0.0,-0.113313442,2468.0,9,81.0,0,2468.0,9,81.0,0
2015-11-30,JCI,0.0002503317897539891,0.0,0.0002455357064413974,0.0,-0.135317354,866.0,3,82.0,0,864.0,3,82.0,0
2015-11-30,RTN,-0.009762647189529173,0.0,-0.009761855442815735,0.0,0.0039312828,88.0,0,83.0,0,88.0,0,83.0,0
2015-11-30,NOC,0.008203341774558707,0.0,0.008204090139678703,0.0,0.0130465811,2095.0,8,84.0,0,2095.0,8,84.0,0
2015-11-30,AA,0.011159124578915164,0.0,0.01114640256629824,0.0,0.054387206,2346.0,9,85.0,0,2347.0,9,85.0,0
2015-11-30,TER,-0.002413832789109142,0.0,-0.002399177613849229,0.0,-0.005393581,554.0,2,86.0,0,553.0,2,86.0,0
2015-11-30,SCI,0.01201764222177743,0.0,0.011999875841217532,0.0,-0.061500354,2388.0,9,87.0,0,2387.0,9,87.0,0
2015-11-30,GWW,0.0026382085734689086,0.0,0.00264341121681636,0.0,0.0101224154,1245.0,4,88.0,0,1245.0,4,88.0,0
2015-11-30,HRC,0.0009717327539435798,0.0,0.0009715560801640249,0.0,-0.052938311,1005.0,3,89.0,0,1004.0,3,89.0,0
2015-11-30,HAS,0.007014818280040921,0.0,0.0070138963580756546,0.0,-0.07849644,1946.0,7,90.0,0,1945.0,7,90.0,0
2015-11-30,MU,0.0016278953446045774,0.0,0.0016359816279502802,0.0,-0.111211134,1096.0,4,91.0,0,1097.0,4,91.0,0
2015-11-30,MSCC,-0.002484580093472853,0.0,-0.0024800911112527043,0.0,-0.095073572,546.0,2,92.0,0,546.0,2,92.0,0
2015-11-30,ADI,0.0008982129523212104,0.0,0.0009051558090960015,0.0,-0.095994881,985.0,3,93.0,0,986.0,3,93.0,0
2015-11-30,NWL,0.0053819871903121605,0.0,0.0053773775292333325,0.0,-0.013086968,1711.0,6,94.0,0,1710.0,6,94.0,0
2015-11-30,COO,-0.004493649125694587,0.0,-0.004483337593179049,0.0,-0.082493184,374.0,1,95.0,0,374.0,1,95.0,0
2015-11-30,HOG,0.005403263208280326,0.0,0.005400604962574393,0.0,-0.06592173,1715.0,6,96.0,0,1714.0,6,96.0,0
2015-11-30,ECL,0.007361019538256588,0.0,0.007357780115159148,0.0,-0.037276959,1984.0,7,97.0,0,1983.0,7,97.0,0
2015-11-30,AOS,-0.004996921047928921,0.0,-0.004992470742643472,0.0,-0.039593497,322.0,1,98.0,0,321.0,1,98.0,0
2015-11-30,RPM,0.0048353422575028795,0.0,0.0048343586385240075,0.0,-0.06225407,1618.0,6,99.0,0,1617.0,6,99.0,0
2015-11-30,DCI,-0.005392144655431326,0.0,-0.005379862740049182,0.0,0.0414899489,275.0,1,100.0,0,275.0,1,100.0,0
2015-11-30,BIO,0.008163750604164369,0.0,0.0081563924768028,0.0,-0.007686584,2091.0,8,101.0,0,2090.0,8,101.0,0
2015-11-30,HXL,-0.0029549971565214477,0.0,-0.0029489655549952204,0.0,-0.013690983,506.0,2,102.0,0,505.0,2,102.0,0
2015-11-30,WST,-0.0007703457210759615,0.0,-0.0007757511260175105,0.0,-0.04498498,738.0,2,103.0,0,737.0,2,103.0,0
2015-11-30,HPQ,0.004544296513267511,0.0,0.004546177883882655,0.0,-0.046033001,1571.0,6,104.0,0,1572.0,6,104.0,0
2015-11-30,BAX,-0.0063750942828169135,0.0,-0.006359250567787204,0.0,0.0162346604,237.0,0,105.0,0,237.0,0,105.0,0
2015-11-30,APD,0.008185556586186301,0.0,0.008179244751086242,0.0,-0.043711649,2094.0,8,106.0,0,2094.0,8,106.0,0
2015-11-30,ARW,-0.006451013925830499,0.0,-0.006452175599069497,0.0,-0.042179225,231.0,0,107.0,0,229.0,0,107.0,0
2015-11-30,HP,0.007682434496883899,0.0,0.00767665558922813,0.0,-0.080786711,2024.0,8,108.0,0,2024.0,8,108.0,0
2015-11-30,HRL,-0.005139207222675723,0.0,-0.005116959078014943,0.0,0.0554259436,301.0,1,109.0,0,304.0,1,109.0,0
2015-11-30,ASH,0.001527485987959111,0.0,0.0015325821447248035,0.0,-0.088426715,1078.0,4,110.0,0,1079.0,4,110.0,0
2015-11-30,DHR,-0.0008318713680842771,0.0,-0.000821921634708558,0.0,-0.03511403,733.0,2,111.0,0,734.0,2,111.0,0
2015-11-30,AMAT,0.0037090967912523465,0.0,0.0036996449332025033,0.0,-0.005427671,1442.0,5,112.0,0,1441.0,5,112.0,0
2015-11-30,KMX,-0.005302791498813607,0.0,-0.005314011819832616,0.0,-0.058215151,288.0,1,113.0,0,283.0,1,113.0,0
2015-11-30,MSM,0.000914504230176276,0.0,0.0009261557772922528,0.0,-0.088106489,990.0,3,114.0,0,990.0,3,114.0,0
2015-11-30,XLNX,-5.1857514972599925e-05,0.0,-4.9953601365952845e-05,0.0,-0.054839334,816.0,3,115.0,0,816.0,3,115.0,0
2015-11-30,TRMB,-0.0011388681641436435,0.0,-0.0011371943484215974,0.0,-0.063418729,702.0,2,116.0,0,702.0,2,116.0,0
2015-11-30,ATML,0.005107759246315694,0.0,0.00509803355979832,0.0,-0.004724273,1661.0,6,117.0,0,1661.0,6,117.0,0
2015-11-30,REGN,0.0008861830476032733,0.0,0.0008654887904252836,0.0,-0.003093581,981.0,3,118.0,0,977.0,3,118.0,0
2015-11-30,PNRA,0.005243277021401597,0.0,0.005256023392940552,0.0,0.0712971183,1689.0,6,119.0,0,1689.0,6,119.0,0
2015-11-30,IDXX,0.006984478634935486,0.0,0.0069667856392230335,0.0,0.0295526197,1939.0,7,120.0,0,1939.0,7,120.0,0
2015-11-30,MNRO,-0.006550704345266544,0.0,-0.006543775994617955,0.0,-0.103692649,218.0,0,121.0,0,218.0,0,121.0,0
2015-11-30,BIIB,0.002228395901911433,0.0,0.002229676792361238,0.0,0.0678426268,1201.0,4,122.0,0,1201.0,4,122.0,0
2015-11-30,CSCO,0.0025307622983319687,0.0,0.0025312794988900144,0.0,-0.003586213,1230.0,4,123.0,0,1230.0,4,123.0,0
2015-11-30,SYK,0.008066827897175416,0.0,0.00805926816665034,0.0,-0.032652321,2070.0,8,124.0,0,2070.0,8,124.0,0
2015-11-30,BHI,0.006893410492204375,0.0,0.0068785941794101465,0.0,-0.14343269,1928.0,7,125.0,0,1928.0,7,125.0,0
2015-11-30,BEAV,0.020379266758244842,0.0,0.020309093005419464,0.0,-0.08339732,2506.0,9,126.0,0,2506.0,9,126.0,0
2015-11-30,HAR,-0.011366346958994043,0.0,-0.01135565486183277,0.0,-0.086858472,61.0,0,127.0,0,61.0,0,127.0,0
2015-11-30,SPLS,0.01837147947907049,0.0,0.01834849225464559,0.0,-0.205568059,2489.0,9,128.0,0,2489.0,9,128.0,0
2015-11-30,IEX,0.006769177307860674,0.0,0.0067732063597248,0.0,-0.027891908,1908.0,7,129.0,0,1910.0,7,129.0,0
2015-11-30,EA,-0.003089045896784503,0.0,-0.0030943326144423967,0.0,0.0136188416,491.0,1,130.0,0,489.0,1,130.0,0
2015-11-30,GIII,-0.0029691838555142647,0.0,-0.0029313206882037677,0.0,0.0684790794,504.0,2,131.0,0,509.0,2,131.0,0
2015-11-30,QCOM,-0.0028936466787450156,0.0,-0.002899050167073693,0.0,0.0243927164,513.0,2,132.0,0,513.0,2,132.0,0
2015-11-30,GILD,-0.0009778068088935345,0.0,-0.0009878245929584033,0.0,-0.041058822,720.0,2,133.0,0,720.0,2,133.0,0
2015-11-30,ORLY,0.006169287404543998,0.0,0.006159302209053316,0.0,-0.039702824,1834.0,7,134.0,0,1831.0,7,134.0,0
2015-11-30,ATR,-0.002037658006481435,0.0,-0.002054808304196506,0.0,-0.024670378,591.0,2,135.0,0,589.0,2,135.0,0
2015-11-30,FLIR,0.0004827080591258532,0.0,0.0004906532337340815,0.0,-0.08157905,899.0,3,136.0,0,899.0,3,136.0,0
2015-11-30,PZZA,-0.004752700114837866,0.0,-0.004748027777771835,0.0,-0.068299789,348.0,1,137.0,0,348.0,1,137.0,0
2015-11-30,BWA,-0.001928857165392108,0.0,-0.0019239814926254812,0.0,0.0125493545,608.0,2,138.0,0,609.0,2,138.0,0
2015-11-30,MIDD,0.00129614318013888,0.0,0.0013071615009461676,0.0,-0.019820085,1047.0,4,139.0,0,1049.0,4,139.0,0
2015-11-30,WFM,-0.00311345291516576,0.0,-0.0031056565612188583,0.0,0.1491281407,486.0,1,140.0,0,485.0,1,140.0,0
2015-11-30,CPRT,0.0017107277213559554,0.0,0.001728706092394881,0.0,-0.037090192,1107.0,4,141.0,0,1107.0,4,141.0,0
2015-11-30,RL,0.0072202542494054864,0.0,0.007231919275762834,0.0,-0.098562246,1963.0,7,142.0,0,1964.0,7,142.0,0
2015-11-30,DKS,-0.0016831139272079371,0.0,-0.001671635750449929,0.0,-0.090863524,640.0,2,143.0,0,640.0,2,143.0,0
2015-11-30,EL,0.004902892625995279,0.0,0.004906031170000556,0.0,0.0467377881,1627.0,6,144.0,0,1627.0,6,144.0,0
2015-11-30,WAT,0.001120603254683035,0.0,0.001140528736892054,0.0,0.013150974,1031.0,4,145.0,0,1032.0,4,145.0,0
2015-11-30,SNDK,-0.0035744126734381706,0.0,-0.0035637914940813056,0.0,0.0285989994,448.0,1,146.0,0,448.0,1,146.0,0
2015-11-30,WSM,-0.0009104612048775862,0.0,-0.0009069943906251511,0.0,-0.077788329,726.0,2,147.0,0,726.0,2,147.0,0
2015-11-30,HSIC,-0.00592763564184131,0.0,-0.005915065325230226,0.0,0.0108279575,253.0,1,148.0,0,253.0,1,148.0,0
2015-11-30,WAB,-0.0066265811887890646,0.0,-0.006610331781706069,0.0,-0.112431502,210.0,0,149.0,0,211.0,0,149.0,0
2015-11-30,SIRI,0.014326118997400935,0.0,0.014293846389275371,0.0,-0.009832351,2445.0,9,150.0,0,2445.0,9,150.0,0
2015-11-30,FEIC,-0.0014054629446276904,0.0,-0.0014077526135845525,0.0,-0.002849671,661.0,2,151.0,0,660.0,2,151.0,0
2015-11-30,RMD,-0.007216305458218033,0.0,-0.007220393355590502,0.0,-0.098807423,181.0,0,152.0,0,181.0,0,152.0,0
2015-11-30,CAM,0.022863429304158654,0.0,0.022841746987830674,0.0,-0.074635072,2508.0,9,153.0,0,2508.0,9,153.0,0
2015-11-30,PSMT,0.0038675867585005836,0.0,0.003888041717217859,0.0,-0.109649351,1458.0,5,154.0,0,1461.0,5,154.0,0
2015-11-30,DRQ,-0.0074799214627135615,0.0,-0.007466186749785301,0.0,-0.061579971,171.0,0,155.0,0,173.0,0,155.0,0
2015-11-30,MTD,-0.002077356460514178,0.0,-0.0020863929148961366,0.0,-0.010748211,587.0,2,156.0,0,587.0,2,156.0,0
2015-11-30,YUM,0.004736865896949673,0.0,0.004746901556126116,0.0,0.0073472609,1598.0,6,157.0,0,1598.0,6,157.0,0
2015-11-30,SEE,0.010555355086538678,0.0,0.010528777234958703,0.0,-0.013988936,2301.0,9,158.0,0,2298.0,9,158.0,0
2015-11-30,GRA,-0.0013966842933447327,0.0,-0.0013983228776889567,0.0,0.0138482291,664.0,2,159.0,0,664.0,2,159.0,0
2015-11-30,VSAT,-0.00409674079620327,0.0,-0.004107751331587858,0.0,-0.01575023,402.0,1,160.0,0,401.0,1,160.0,0
2015-11-30,TEN,0.007803598854804001,0.0,0.007784393600389703,0.0,-0.148021324,2039.0,8,161.0,0,2033.0,8,161.0,0
2015-11-30,ROK,-0.003658699384800083,0.0,-0.0036634256475505974,0.0,-0.036082728,444.0,1,162.0,0,443.0,1,162.0,0
2015-11-30,WWD,-0.005060022179338797,0.0,-0.005058408571548741,0.0,-0.015368698,316.0,1,163.0,0,316.0,1,163.0,0
2015-11-30,EEFT,-0.004560542082502134,0.0,-0.004565397170059129,0.0,-0.068164861,371.0,1,164.0,0,369.0,1,164.0,0
2015-11-30,ALV,0.003911858577007791,0.0,0.0039058616371289274,0.0,-0.008524105,1463.0,5,165.0,0,1464.0,5,165.0,0
2015-11-30,APH,-0.008779224375304717,0.0,-0.008767718125356148,0.0,-0.04878301,108.0,0,166.0,0,108.0,0,166.0,0
2015-11-30,QRVO,-0.01831198452918155,0.0,-0.018261463706230843,0.0,-0.12357164,11.0,0,167.0,0,11.0,0,167.0,0
2015-11-30,BDC,-0.001180543511586093,0.0,-0.0011779127783528888,0.0,-0.239704905,696.0,2,168.0,0,694.0,2,168.0,0
2015-11-30,HOLX,0.010939689060704532,0.0,0.010924966317354559,0.0,-0.041240024,2332.0,9,169.0,0,2332.0,9,169.0,0
2015-11-30,HAIN,-0.00539475737136297,0.0,-0.005394813020737553,0.0,-0.05419839,274.0,1,170.0,0,274.0,1,170.0,0
2015-11-30,EW,0.004170514799913053,0.0,0.004165815582231785,0.0,-0.031020204,1501.0,5,171.0,0,1502.0,5,171.0,0
2015-11-30,EPC,0.006631965520318236,0.0,0.006622952587907569,0.0,-0.026559593,1896.0,7,172.0,0,1896.0,7,172.0,0
2015-11-30,ON,0.004248871004457355,0.0,0.004245800351720246,0.0,-0.105939401,1521.0,6,173.0,0,1519.0,6,173.0,0
2015-11-30,CYH,0.009938790482090142,0.0,0.00993658640266914,0.0,-0.083375735,2241.0,8,174.0,0,2241.0,8,174.0,0
2015-11-30,TDY,-0.012367299113497272,0.0,-0.012364862210580203,0.0,-0.04128479,42.0,0,175.0,0,37.0,0,175.0,0
2015-11-30,ILMN,0.0020727792152669677,0.0,0.002070219473015437,0.0,0.0436466763,1175.0,4,176.0,0,1176.0,4,176.0,0
2015-11-30,POL,0.0037496465536931657,0.0,0.0037429492519693974,0.0,-0.114052175,1448.0,5,177.0,0,1445.0,5,177.0,0
2015-11-30,MON,0.0007550153015849336,0.0,0.0007362776526120048,0.0,0.0352088789,941.0,3,178.0,0,938.0,3,178.0,0
2015-11-30,A,0.008618763931441282,0.0,0.008611960841816872,0.0,0.0024108005,2123.0,8,179.0,0,2122.0,8,179.0,0
2015-11-30,BRCD,0.001831526617100958,0.0,0.001826885769027781,0.0,-0.017148473,1127.0,4,180.0,0,1125.0,4,180.0,0
2015-11-30,LPNT,0.010114573176970018,0.0,0.010108910914366474,0.0,0.024896521,2261.0,9,181.0,0,2258.0,8,181.0,0
2015-11-30,RAI,0.01615907137497645,0.0,0.0161373404862641,0.0,0.0055216549,2471.0,9,182.0,0,2471.0,9,182.0,0
2015-11-30,UTHR,-0.006570833621529903,0.0,-0.006551628437025383,0.0,0.0259761026,215.0,0,183.0,0,215.0,0,183.0,0
2015-11-30,NTCT,-0.004249007459006545,0.0,-0.004257559140039172,0.0,-0.072607486,394.0,1,184.0,0,394.0,1,184.0,0
2015-11-30,LKQ,-0.0012508809766882275,0.0,-0.0012414508905055016,0.0,0.0046473512,687.0,2,185.0,0,687.0,2,185.0,0
2015-11-30,TPX,0.006811789793082484,0.0,0.006808670753647608,0.0,-0.113810701,1916.0,7,186.0,0,1917.0,7,186.0,0
2015-11-30,GPK,0.012390029182105232,0.0,0.01238746973345916,0.0,-0.057890793,2397.0,9,187.0,0,2398.0,9,187.0,0
2015-11-30,CAB,0.0036396516687682056,0.0,0.003628667862833145,0.0,-0.003086972,1422.0,5,188.0,0,1423.0,5,188.0,0
2015-11-30,FTI,0.010318526925875997,0.0,0.010329214766018408,0.0,-0.147366313,2276.0,9,189.0,0,2277.0,9,189.0,0
2015-11-30,COL,-0.0038956708616920428,0.0,-0.003889624271799297,0.0,-0.0042001,419.0,1,190.0,0,419.0,1,190.0,0
2015-11-30,ZBH,-0.007148515944956219,0.0,-0.00712420432879198,0.0,0.0177199597,188.0,0,191.0,0,189.0,0,191.0,0
2015-11-30,AYI,0.0062697501913948905,0.0,0.006272376180907929,0.0,0.0125472544,1850.0,7,192.0,0,1849.0,7,192.0,0
2015-11-30,AAP,0.0002810569539006538,0.0,0.0002797345480206087,0.0,-0.074825017,870.0,3,193.0,0,870.0,3,193.0,0
2015-11-30,SYNA,-0.004623958483699437,0.0,-0.004612257528338681,0.0,-0.105146235,364.0,1,194.0,0,364.0,1,194.0,0
