date,stock_ticker,predicted_return_ols,predicted_return_lasso,predicted_return_ridge,predicted_return_elastic_net,actual_return,rank_ols,decile_ols,rank_lasso,decile_lasso,rank_ridge,decile_ridge,rank_elastic_net,decile_elastic_net
2011-11-30,FMC,0.009667561896322023,0.0,0.00965168544807471,0.0,0.0270496048,2372.0,8,50.0,0,2375.0,8,50.0,0
2011-11-30,BMY,0.00786566995206524,0.0,0.00785109652126281,0.0,0.0770171285,2214.0,8,51.0,0,2214.0,8,51.0,0
2011-11-30,PNR,-0.0006380156866885661,0.0,-0.0006400876765837418,0.0,-0.124638394,972.0,3,52.0,0,973.0,3,52.0,0
2011-11-30,FDO,1.3648863824744159e-05,0.0,1.4006876555925068e-05,0.0,-0.026590345,1030.0,3,53.0,0,1032.0,3,53.0,0
2011-11-30,IEX,-0.0063655092513233156,0.0,-0.006368829729817322,0.0,0.0178277995,302.0,1,54.0,0,302.0,1,54.0,0
2011-11-30,CMI,-0.003547621367458396,0.0,-0.0035267514970088684,0.0,-0.086266011,572.0,2,55.0,0,575.0,2,55.0,0
2011-11-30,PH,0.004788965335793887,0.0,0.004790967388639598,0.0,-0.078883775,1852.0,6,56.0,0,1852.0,6,56.0,0
2011-11-30,PKI,0.0017594030630692233,0.0,0.0017552824473212713,0.0,0.0570824482,1309.0,4,57.0,0,1309.0,4,57.0,0
2011-11-30,JCI,-0.0015727420990387388,0.0,-0.0015857443910645723,0.0,-0.001270626,795.0,2,58.0,0,792.0,2,58.0,0
2011-11-30,NEU,-0.0023986402052394787,0.0,-0.002427750450441712,0.0,0.0049017193,712.0,2,59.0,0,712.0,2,59.0,0
2011-11-30,ATI,0.0014621104551052618,0.0,0.0014598621520784684,0.0,-0.044603784,1236.0,4,60.0,0,1235.0,4,60.0,0
2011-11-30,SWK,-0.0016151182044660262,0.0,-0.0016100242977007831,0.0,0.0331651866,788.0,2,61.0,0,786.0,2,61.0,0
2011-11-30,SJM,0.004424880940863993,0.0,0.004415896281621228,0.0,0.0288233049,1777.0,6,62.0,0,1777.0,6,62.0,0
2011-11-30,ITW,0.002694510066292492,0.0,0.0027034244904225297,0.0,0.0358714908,1499.0,5,63.0,0,1501.0,5,63.0,0
2011-11-30,BLL,0.0018518313260643873,0.0,0.0018410919154986539,0.0,0.0170891043,1323.0,4,64.0,0,1323.0,4,64.0,0
2011-11-30,TJX,0.0005870643442656268,0.0,0.0006079258924338439,0.0,0.0461912863,1114.0,4,65.0,0,1114.0,4,65.0,0
2011-11-30,JWN,0.006044840310136211,0.0,0.006041159110318433,0.0,0.0978356972,2025.0,7,66.0,0,2025.0,7,66.0,0
2011-11-30,INTC,0.0024777490255635496,0.0,0.002472361027504855,0.0,-0.026495377,1447.0,5,67.0,0,1447.0,5,67.0,0
2011-11-30,MDT,-0.00623074587045811,0.0,-0.006220443978489268,0.0,0.0499588177,305.0,1,68.0,0,305.0,1,68.0,0
2011-11-30,SNA,0.005889145078188301,0.0,0.005875512623584048,0.0,-0.013255367,2016.0,7,69.0,0,2015.0,7,69.0,0
2011-11-30,RDK,0.015522493115916278,0.0,0.015514499461356353,0.0,0.0732748061,2655.0,9,70.0,0,2655.0,9,70.0,0
2011-11-30,LLY,0.004343694442676578,0.0,0.0043351212579748645,0.0,0.0980185717,1756.0,6,71.0,0,1756.0,6,71.0,0
2011-11-30,GWW,0.006578782293337626,0.0,0.0065915333578667745,0.0,0.0015516777,2079.0,7,72.0,0,2079.0,7,72.0,0
2011-11-30,SCI,0.010366372481872527,0.0,0.010355530900151275,0.0,0.039024353,2447.0,9,73.0,0,2447.0,9,73.0,0
2011-11-30,HRC,0.008311575770881575,0.0,0.008305410306138301,0.0,0.0696993098,2285.0,8,74.0,0,2285.0,8,74.0,0
2011-11-30,MU,0.004196817736908729,0.0,0.004225593150920132,0.0,0.0500835069,1729.0,6,75.0,0,1735.0,6,75.0,0
2011-11-30,MCRS,0.003285774217559229,0.0,0.003289137206093527,0.0,-0.012507873,1602.0,5,76.0,0,1602.0,5,76.0,0
2011-11-30,SPW,0.012188497144253841,0.0,0.012188909465347033,0.0,-0.045425884,2568.0,9,77.0,0,2568.0,9,77.0,0
2011-11-30,AVP,0.0023865230239746627,0.0,0.002395347855177864,0.0,0.0276470184,1418.0,5,78.0,0,1424.0,5,78.0,0
2011-11-30,IFF,-0.0030758005099343674,0.0,-0.0030806912096661343,0.0,-0.028197572,634.0,2,79.0,0,634.0,2,79.0,0
2011-11-30,DDS,0.00970015292012318,0.0,0.009678125967673003,0.0,-0.044042531,2382.0,8,80.0,0,2382.0,8,80.0,0
2011-11-30,SYMC,-0.0009725061158306261,0.0,-0.0009748250915305925,0.0,-0.042813502,907.0,3,81.0,0,907.0,3,81.0,0
2011-11-30,AGN,0.0021399136067939747,0.0,0.002097933621437142,0.0,0.0480171591,1372.0,5,82.0,0,1372.0,5,82.0,0
2011-11-30,CSCO,-0.006412788241617643,0.0,-0.006415213181259616,0.0,-0.03004289,301.0,1,83.0,0,301.0,1,83.0,0
2011-11-30,THOR,0.004268744452240335,0.0,0.004248641566729435,0.0,-0.123063199,1742.0,6,84.0,0,1740.0,6,84.0,0
2011-11-30,BEAV,-0.004374903389223604,0.0,-0.004382989663588969,0.0,-0.006161789,478.0,1,85.0,0,477.0,1,85.0,0
2011-11-30,XLNX,-0.0036307461689186744,0.0,-0.003625138342727548,0.0,-0.019871529,561.0,2,86.0,0,561.0,2,86.0,0
2011-11-30,TRMB,-0.001141698510528847,0.0,-0.0011232739300073523,0.0,0.0074280333,882.0,3,87.0,0,882.0,3,87.0,0
2011-11-30,ATK,-0.0033379909222496017,0.0,-0.003347491463131945,0.0,-0.025152963,599.0,2,88.0,0,599.0,2,88.0,0
2011-11-30,GGG,0.001536980003982516,0.0,0.0015310131299488454,0.0,-0.048848622,1250.0,4,89.0,0,1250.0,4,89.0,0
2011-11-30,ALTR,-0.0038554565373645467,0.0,-0.0038382586652684954,0.0,-0.015131397,536.0,2,90.0,0,536.0,2,90.0,0
2011-11-30,HOG,0.009645945568357102,0.0,0.009621665181965253,0.0,0.0605112426,2367.0,8,91.0,0,2367.0,8,91.0,0
2011-11-30,SIAL,0.002849531089619978,0.0,0.0028557720895899283,0.0,-0.036259815,1519.0,5,92.0,0,1519.0,5,92.0,0
2011-11-30,ECL,0.0019623982915233694,0.0,0.0019584031571709707,0.0,0.017362345,1349.0,5,93.0,0,1347.0,5,93.0,0
2011-11-30,SON,0.0008555053144141905,0.0,0.0008503300544310843,0.0,0.0147783114,1143.0,4,94.0,0,1143.0,4,94.0,0
2011-11-30,SYK,-0.0020480395770880967,0.0,-0.0020496760190113397,0.0,0.0223734844,749.0,2,95.0,0,749.0,2,95.0,0
2011-11-30,BHI,-0.0045577909783386,0.0,-0.004540918410787204,0.0,-0.109320655,452.0,1,96.0,0,456.0,1,96.0,0
2011-11-30,HAR,0.002404464581852355,0.0,0.002397060098604445,0.0,-0.078934588,1427.0,5,97.0,0,1427.0,5,97.0,0
2011-11-30,SPLS,0.007897434328218616,0.0,0.00790150685574659,0.0,-0.029146392,2221.0,8,98.0,0,2221.0,8,98.0,0
2011-11-30,BCR,0.002393705440043554,0.0,0.00239215240608386,0.0,-0.019382983,1421.0,5,99.0,0,1420.0,5,99.0,0
2011-11-30,KLAC,0.0015200769532997833,0.0,0.001516598126943592,0.0,0.0466377772,1249.0,4,100.0,0,1249.0,4,100.0,0
2011-11-30,LSI,-0.007381020382796937,0.0,-0.007351297706586657,0.0,0.058718849,227.0,0,101.0,0,230.0,0,101.0,0
2011-11-30,LRCX,-0.0028254087289147183,0.0,-0.002827119334516191,0.0,-0.091979392,658.0,2,102.0,0,657.0,2,102.0,0
2011-11-30,TGT,0.006724060886081973,0.0,0.006716094201448253,0.0,-0.028083483,2098.0,7,103.0,0,2095.0,7,103.0,0
2011-11-30,TMO,0.0013741566927857264,0.0,0.0013732709934248374,0.0,-0.048253942,1217.0,4,104.0,0,1220.0,4,104.0,0
2011-11-30,APD,0.011789657370305079,0.0,0.011772741406739989,0.0,0.0241194312,2559.0,9,105.0,0,2559.0,9,105.0,0
2011-11-30,IBM,-0.0031041497450359752,0.0,-0.0031064715954019313,0.0,-0.021914868,630.0,2,106.0,0,630.0,2,106.0,0
2011-11-30,BAX,0.004352672726248044,0.0,0.004347527900402249,0.0,-0.035714291,1759.0,6,107.0,0,1759.0,6,107.0,0
2011-11-30,BIIB,0.0004368880614423875,0.0,0.0004468677971878601,0.0,-0.042627178,1097.0,4,108.0,0,1098.0,4,108.0,0
2011-11-30,QCOM,-0.006915179423612182,0.0,-0.006896754466678803,0.0,-0.00182479,259.0,0,109.0,0,259.0,0,109.0,0
2011-11-30,PRGO,0.0029015110414446375,0.0,0.0028978953161586003,0.0,-0.006128687,1531.0,5,110.0,0,1533.0,5,110.0,0
2011-11-30,GILD,-0.003781480098922152,0.0,-0.003783521692870318,0.0,0.0271016788,548.0,2,111.0,0,548.0,2,111.0,0
2011-11-30,WFM,0.00584976600766075,0.0,0.0058600581269099535,0.0,0.021732796,2009.0,7,112.0,0,2012.0,7,112.0,0
2011-11-30,SMG,0.0018957197097552651,0.0,0.0018943216337856976,0.0,0.0589702539,1329.0,4,113.0,0,1329.0,4,113.0,0
2011-11-30,ROP,0.0007918134592973755,0.0,0.0007931197060634632,0.0,0.019720627,1136.0,4,114.0,0,1136.0,4,114.0,0
2011-11-30,LNCR,0.0113141642635892,0.0,0.011306999550496856,0.0,0.0848100558,2539.0,9,115.0,0,2539.0,9,115.0,0
2011-11-30,MCHP,-0.003718891762827053,0.0,-0.003706677960213971,0.0,0.0492695868,551.0,2,116.0,0,554.0,2,116.0,0
2011-11-30,WCC,0.004767490586930118,0.0,0.004768605782546393,0.0,0.0402276143,1849.0,6,117.0,0,1849.0,6,117.0,0
2011-11-30,GDI,0.002643310971611382,0.0,0.0026579415132451925,0.0,-0.101026639,1484.0,5,118.0,0,1488.0,5,118.0,0
2011-11-30,ADTN,-0.0013729199753641744,0.0,-0.0013792685740457652,0.0,-0.086890675,844.0,3,119.0,0,842.0,3,119.0,0
2011-11-30,SIRI,0.009940213721470949,0.0,0.00990548477568515,0.0,0.0111111673,2420.0,9,120.0,0,2420.0,9,120.0,0
2011-11-30,DRI,0.00585510726954006,0.0,0.005856260770597754,0.0,-0.044644672,2011.0,7,121.0,0,2010.0,7,121.0,0
2011-11-30,WAB,0.011349817759839287,0.0,0.011350939111245672,0.0,0.0249083806,2544.0,9,122.0,0,2544.0,9,122.0,0
2011-11-30,LECO,9.697495701522943e-05,0.0,0.00011083778230308963,0.0,-0.004812579,1041.0,3,123.0,0,1041.0,3,123.0,0
2011-11-30,RMD,-0.005604260599025052,0.0,-0.0055933621787835446,0.0,-0.024952002,352.0,1,124.0,0,352.0,1,124.0,0
2011-11-30,GTI,-0.004560949248355198,0.0,-0.004547510944466022,0.0,-0.05470914,450.0,1,125.0,0,453.0,1,125.0,0
2011-11-30,ATR,0.0021731670685435052,0.0,0.0021668436890798924,0.0,0.0271706488,1382.0,5,126.0,0,1380.0,5,126.0,0
2011-11-30,FLIR,-0.001858540757284497,0.0,-0.0018535005211126106,0.0,-0.066641882,769.0,2,127.0,0,769.0,2,127.0,0
2011-11-30,PETM,0.010472064973915972,0.0,0.01047181650740074,0.0,0.0630052015,2461.0,9,128.0,0,2462.0,9,128.0,0
2011-11-30,BWA,-0.0018256831698108978,0.0,-0.0018267398038856204,0.0,-0.033070337,773.0,2,129.0,0,773.0,2,129.0,0
2011-11-30,JDSU,0.00314066137343204,0.0,0.0031313780495689216,0.0,-0.049180325,1582.0,5,130.0,0,1580.0,5,130.0,0
2011-11-30,AGCO,0.00791293913492748,0.0,0.007913908342418997,0.0,-0.060765002,2224.0,8,131.0,0,2224.0,8,131.0,0
2011-11-30,CYT,0.009943649395252925,0.0,0.009929850845394635,0.0,-0.053223036,2422.0,9,132.0,0,2425.0,9,132.0,0
2011-11-30,WPI,-0.0006280978491164024,0.0,-0.0006336612917268525,0.0,-0.066233404,983.0,3,133.0,0,980.0,3,133.0,0
2011-11-30,SBUX,0.0032556226998289263,0.0,0.003267602617878309,0.0,0.0581876449,1597.0,5,134.0,0,1600.0,5,134.0,0
2011-11-30,XRX,0.0003686996799244952,0.0,0.000368790136696345,0.0,-0.018098108,1084.0,4,135.0,0,1086.0,4,135.0,0
2011-11-30,NUS,0.0034284767235821306,0.0,0.0034308758837273507,0.0,0.0173857976,1634.0,6,136.0,0,1636.0,6,136.0,0
2011-11-30,TEN,0.010305744751852502,0.0,0.01027061139955893,0.0,-0.004272331,2442.0,9,137.0,0,2439.0,9,137.0,0
2011-11-30,WWD,-0.0009313280876814634,0.0,-0.0009189066837130407,0.0,-0.033301838,911.0,3,138.0,0,911.0,3,138.0,0
2011-11-30,DVA,0.008215592657643437,0.0,0.00819357987321046,0.0,-0.004856954,2264.0,8,139.0,0,2267.0,8,139.0,0
2011-11-30,HSIC,-0.006527374872856718,0.0,-0.006518730609630161,0.0,0.0013988805,293.0,1,140.0,0,293.0,1,140.0,0
2011-11-30,SNDK,-0.018954046680952203,0.0,-0.018932242454177257,0.0,-0.002028033,5.0,0,141.0,0,5.0,0,141.0,0
2011-11-30,EL,0.010620994649609082,0.0,0.010621093779466696,0.0,-0.047974262,2472.0,9,142.0,0,2473.0,9,142.0,0
2011-11-30,LXK,0.008222677908249319,0.0,0.008213115151025154,0.0,-0.01165569,2270.0,8,143.0,0,2270.0,8,143.0,0
2011-11-30,WAT,-0.0040834335994860025,0.0,-0.00405456234654774,0.0,-0.074374959,517.0,1,144.0,0,520.0,1,144.0,0
2011-11-30,WSM,0.013584026020939577,0.0,0.013589696648098898,0.0,0.0193274971,2615.0,9,145.0,0,2618.0,9,145.0,0
2011-11-30,TUP,0.0017124880726834715,0.0,0.0017152483622580044,0.0,-0.034157176,1296.0,4,146.0,0,1295.0,4,146.0,0
2011-11-30,MSM,0.007289235773824038,0.0,0.0073109245673127436,0.0,0.0290522687,2158.0,8,147.0,0,2162.0,8,147.0,0
2011-11-30,APH,-0.005682069312544792,0.0,-0.00566369560876302,0.0,0.0016544795,346.0,1,148.0,0,346.0,1,148.0,0
2011-11-30,LIFE,-0.005058058803142814,0.0,-0.005077302961642747,0.0,0.0046475679,401.0,1,149.0,0,396.0,1,149.0,0
2011-11-30,ALV,0.002497203610988751,0.0,0.0025019909785099336,0.0,0.0039414959,1456.0,5,150.0,0,1457.0,5,150.0,0
2011-11-30,RFMD,-0.007478562506512942,0.0,-0.007460815546686976,0.0,0.1173835546,223.0,0,151.0,0,223.0,0,151.0,0
2011-11-30,RL,0.001670990047555879,0.0,0.0016784357311059484,0.0,-0.025236139,1280.0,4,152.0,0,1284.0,4,152.0,0
2011-11-30,YUM,0.004954488130992485,0.0,0.004951191383072562,0.0,0.0529978126,1895.0,7,153.0,0,1898.0,7,153.0,0
2011-11-30,PSMT,0.00012889819518325466,0.0,0.00014376593512181897,0.0,0.0256447736,1045.0,3,154.0,0,1049.0,3,154.0,0
2011-11-30,DRQ,-0.003834580083005893,0.0,-0.0038206766221188485,0.0,-0.074652016,540.0,2,155.0,0,545.0,2,155.0,0
2011-11-30,MTD,-0.00350662347503662,0.0,-0.003508076190151442,0.0,-0.075657047,581.0,2,156.0,0,581.0,2,156.0,0
2011-11-30,BSX,0.002031741682679224,0.0,0.002036515602785613,0.0,-0.094915241,1363.0,5,157.0,0,1364.0,5,157.0,0
2011-11-30,PX,0.005730293531383317,0.0,0.0057189548149240675,0.0,0.0529411919,1993.0,7,158.0,0,1990.0,7,158.0,0
2011-11-30,ALB,0.002172146948276702,0.0,0.0021836173814467424,0.0,-0.052173126,1381.0,5,159.0,0,1385.0,5,159.0,0
2011-11-30,PNRA,-0.0022560502173753,0.0,-0.0022478192956072547,0.0,-0.013460789,725.0,2,160.0,0,725.0,2,160.0,0
2011-11-30,COL,0.0003353580654998293,0.0,0.0003306035355447076,0.0,0.0085609723,1077.0,4,161.0,0,1078.0,4,161.0,0
2011-11-30,CE,0.003721991497355714,0.0,0.003724098450015381,0.0,-0.047752228,1670.0,6,162.0,0,1669.0,6,162.0,0
2011-11-30,AAP,-0.0026975851364452637,0.0,-0.0027067772485440634,0.0,0.0067898878,676.0,2,163.0,0,673.0,2,163.0,0
2011-11-30,WYNN,0.016428427304451258,0.0,0.016393853566891887,0.0,-0.083526872,2665.0,9,164.0,0,2665.0,9,164.0,0
2011-11-30,DKS,0.008254677043589748,0.0,0.008257492972514437,0.0,-0.049096927,2277.0,8,165.0,0,2279.0,8,165.0,0
2011-11-30,ASH,0.0033667816038114333,0.0,0.003380400154075487,0.0,0.0276878998,1620.0,6,166.0,0,1621.0,6,166.0,0
2011-11-30,PBI,0.011240771339743662,0.0,0.011214736749081246,0.0,-0.004830824,2528.0,9,167.0,0,2525.0,9,167.0,0
2011-11-30,NOC,0.005097423852285061,0.0,0.005095448755249036,0.0,0.0247064978,1905.0,7,168.0,0,1908.0,7,168.0,0
2011-11-30,RTN,-0.0021514857337944565,0.0,-0.002149695991826861,0.0,0.0710994378,739.0,2,169.0,0,739.0,2,169.0,0
2011-11-30,CPB,-0.00199437313643599,0.0,-0.001991440371917625,0.0,0.0285277069,755.0,2,170.0,0,754.0,2,170.0,0
2011-11-30,DOV,0.002372656534975736,0.0,0.0023739167822505996,0.0,0.056030523,1414.0,5,171.0,0,1414.0,5,171.0,0
2011-11-30,CLC,0.006596032759232405,0.0,0.006601166502019149,0.0,0.0324246921,2081.0,7,172.0,0,2081.0,7,172.0,0
2011-11-30,PPG,0.004591499824115921,0.0,0.004577914403956118,0.0,-0.048547033,1815.0,6,173.0,0,1807.0,6,173.0,0
2011-11-30,MMM,-0.004647107640078668,0.0,-0.00463752630708241,0.0,0.0085143438,443.0,1,174.0,0,443.0,1,174.0,0
2011-11-30,MRK,-0.0008320350067980344,0.0,-0.0008422018007336017,0.0,0.0662937239,920.0,3,175.0,0,918.0,3,175.0,0
2011-11-30,MSI,0.00968372274619184,0.0,0.009648173848361426,0.0,-0.003428268,2376.0,8,176.0,0,2372.0,8,176.0,0
2011-11-30,K,0.00035452721184359853,0.0,0.0003566153137415009,0.0,0.0286818519,1080.0,4,177.0,0,1080.0,4,177.0,0
2011-11-30,PLL,0.0017906752887018001,0.0,0.0017910862703910788,0.0,0.0488162935,1316.0,4,178.0,0,1316.0,4,178.0,0
2011-11-30,SHW,0.0027898593264306334,0.0,0.0027874431784050305,0.0,0.0281008258,1507.0,5,179.0,0,1507.0,5,179.0,0
2011-11-30,VAL,-0.007412503787098769,0.0,-0.0074161002300838315,0.0,0.0620932765,226.0,0,180.0,0,224.0,0,180.0,0
2011-11-30,TNB,0.010178079823651796,0.0,0.010183813161168662,0.0,0.0497981198,2431.0,9,181.0,0,2431.0,9,181.0,0
2011-11-30,HRL,-0.001131827651657443,0.0,-0.00111915928486258,0.0,-0.027233467,883.0,3,182.0,0,883.0,3,182.0,0
2011-11-30,BRCD,0.005783142890271762,0.0,0.0057753444174552205,0.0,-0.035315994,1999.0,7,183.0,0,1999.0,7,183.0,0
2011-11-30,HPQ,0.0007257766587489287,0.0,0.0007141974758103665,0.0,-0.074060842,1125.0,4,184.0,0,1122.0,4,184.0,0
2011-11-30,LVS,0.012657232420865734,0.0,0.012635151200286476,0.0,-0.085206583,2588.0,9,185.0,0,2588.0,9,185.0,0
2011-11-30,HSP,-0.007010480981894007,0.0,-0.006997356043039412,0.0,0.0773323998,250.0,0,186.0,0,251.0,0,186.0,0
2011-11-30,WHR,0.004659463013580617,0.0,0.004657924825902254,0.0,-0.032816969,1830.0,6,187.0,0,1832.0,6,187.0,0
2011-11-30,OSK,0.007471075545544711,0.0,0.007485304624393027,0.0,0.0419102684,2193.0,8,188.0,0,2193.0,8,188.0,0
2011-11-30,ROST,0.0006610166280945958,0.0,0.0006674395882008063,0.0,0.0670109019,1121.0,4,189.0,0,1121.0,4,189.0,0
2011-11-30,TRW,0.0069844668073095004,0.0,0.006988640702008426,0.0,-0.001837152,2125.0,7,190.0,0,2125.0,7,190.0,0
2011-11-30,THS,0.007767966816895201,0.0,0.007765211011252736,0.0,-0.008342227,2207.0,8,191.0,0,2207.0,8,191.0,0
2011-11-30,DRC,-0.005843412403448756,0.0,-0.00583429385762558,0.0,-0.041482616,333.0,1,192.0,0,336.0,1,192.0,0
2011-11-30,ROC,0.009826009429387583,0.0,0.009819900944944119,0.0,-0.116472222,2406.0,8,193.0,0,2409.0,9,193.0,0
2011-11-30,TDG,0.0033145775250168685,0.0,0.0033084060392810726,0.0,-0.007674734,1605.0,6,194.0,0,1605.0,6,194.0,0
