date,stock_ticker,predicted_return_ols,predicted_return_lasso,predicted_return_ridge,predicted_return_elastic_net,actual_return,rank_ols,decile_ols,rank_lasso,decile_lasso,rank_ridge,decile_ridge,rank_elastic_net,decile_elastic_net
2017-11-30,TXN,0.0030095983619157912,0.0,0.0030018032993390743,0.0,0.0725916404,862.0,3,42.0,0,854.0,3,42.0,0
2017-11-30,AMGN,-0.006262669456524661,0.0,-0.006262965388631099,0.0,-0.010919411,107.0,0,43.0,0,107.0,0,43.0,0
2017-11-30,XOM,0.013256048931698069,0.0,0.013254395430380435,0.0,0.0033021666,2138.0,9,44.0,0,2138.0,9,44.0,0
2017-11-30,MGM,0.011876420833396836,0.0,0.011864177183466013,0.0,-0.019071148,2031.0,8,45.0,0,2027.0,8,45.0,0
2017-11-30,MXIM,0.000445769342492716,0.0,0.0004424528211094355,0.0,-0.001855533,539.0,2,46.0,0,539.0,2,46.0,0
2017-11-30,GE,0.012161364271906906,0.0,0.012162098497636198,0.0,-0.04026578,2060.0,8,47.0,0,2060.0,8,47.0,0
2017-11-30,CW,0.006416074336675709,0.0,0.006414438501952387,0.0,-0.019821083,1249.0,5,48.0,0,1249.0,5,48.0,0
2017-11-30,TJX,0.0007946005392024192,0.0,0.0007936750405261803,0.0,0.0111449504,590.0,2,49.0,0,589.0,2,49.0,0
2017-11-30,APD,0.014555807007885368,0.0,0.014547730392234325,0.0,0.0113056464,2228.0,9,50.0,0,2228.0,9,50.0,0
2017-11-30,PH,0.0017298374335785337,0.0,0.0017327911928144736,0.0,0.0635834191,687.0,2,51.0,0,687.0,2,51.0,0
2017-11-30,COHR,-0.0066395986112157525,0.0,-0.0066351404137597264,0.0,-0.034260701,97.0,0,52.0,0,97.0,0,52.0,0
2017-11-30,NOC,0.001428813453048441,0.0,0.0014260135578852053,0.0,0.000759108,660.0,2,53.0,0,660.0,2,53.0,0
2017-11-30,GGG,0.013817306732637287,0.0,0.013821156282581142,0.0,0.0300294593,2187.0,9,54.0,0,2187.0,9,54.0,0
2017-11-30,ABT,0.002675118474101231,0.0,0.0026842089161469053,0.0,0.0115179665,804.0,3,55.0,0,810.0,3,55.0,0
2017-11-30,CASY,0.006055239325077583,0.0,0.00605896274328509,0.0,-0.073860645,1201.0,5,56.0,0,1202.0,5,56.0,0
2017-11-30,PFE,0.005439810443190793,0.0,0.005436283672009247,0.0,-0.002003064,1105.0,4,57.0,0,1105.0,4,57.0,0
2017-11-30,JNJ,-0.00414780727683034,0.0,-0.004143886444801105,0.0,0.0018991056,207.0,0,58.0,0,207.0,0,58.0,0
2017-11-30,GLW,0.0009687334107360119,0.0,0.0009690339674233888,0.0,-0.013249479,619.0,2,59.0,0,617.0,2,59.0,0
2017-11-30,PPG,0.009499982397284534,0.0,0.009494335295811333,0.0,-0.001156729,1717.0,7,60.0,0,1716.0,7,60.0,0
2017-11-30,MMM,0.0060333553097730586,0.0,0.0060310081692643265,0.0,-0.032856915,1195.0,5,61.0,0,1195.0,5,61.0,0
2017-11-30,TXT,-0.011302392393198562,0.0,-0.011304891573663017,0.0,0.0152551088,21.0,0,62.0,0,21.0,0,62.0,0
2017-11-30,CMD,0.003333135150746438,0.0,0.003330137550556259,0.0,-0.034803085,890.0,3,63.0,0,890.0,3,63.0,0
2017-11-30,HRL,-0.0020545954677076515,0.0,-0.002043543412782599,0.0,-0.002546128,320.0,1,64.0,0,320.0,1,64.0,0
2017-11-30,SHW,-0.01679246521545516,0.0,-0.016777903828771396,0.0,0.0256885405,6.0,0,65.0,0,6.0,0,65.0,0
2017-11-30,GNTX,0.0012436041820426715,0.0,0.001243222461588504,0.0,0.0220492784,641.0,2,66.0,0,642.0,2,66.0,0
2017-11-30,FLS,0.01057234530249205,0.0,0.010567977680566833,0.0,-0.01146836,1872.0,7,67.0,0,1870.0,7,67.0,0
2017-11-30,ARW,0.002180009691658682,0.0,0.0021819517205124836,0.0,-0.004863826,746.0,3,68.0,0,747.0,3,68.0,0
2017-11-30,F,0.004007335126369327,0.0,0.004006830018500457,0.0,-0.003296221,947.0,4,69.0,0,947.0,4,69.0,0
2017-11-30,DOV,0.00613079421876858,0.0,0.006130117184613696,0.0,0.0326687101,1214.0,5,70.0,0,1214.0,5,70.0,0
2017-11-30,K,0.0009576865047210862,0.0,0.0009499555482174642,0.0,0.0266090635,615.0,2,71.0,0,615.0,2,71.0,0
2017-11-30,VAR,0.005583035655024012,0.0,0.005581032890582536,0.0,-0.006269114,1128.0,4,72.0,0,1128.0,4,72.0,0
2017-11-30,VC,-0.0015279248955624004,0.0,-0.0015336028493374721,0.0,-0.050638042,360.0,1,73.0,0,360.0,1,73.0,0
2017-11-30,CPB,0.014206582318184521,0.0,0.014204181841982699,0.0,-0.025037903,2205.0,9,74.0,0,2206.0,9,74.0,0
2017-11-30,CMI,0.006988227279596906,0.0,0.006994057969822965,0.0,0.0542971681,1316.0,5,75.0,0,1317.0,5,75.0,0
2017-11-30,MAT,0.0014566046637501653,0.0,0.001455952020157505,0.0,-0.158160269,666.0,2,76.0,0,667.0,2,76.0,0
2017-11-30,GPS,0.012242230212360686,0.0,0.012247183826455846,0.0,0.0532627966,2063.0,8,77.0,0,2063.0,8,77.0,0
2017-11-30,SJM,0.018486424169892712,0.0,0.018476187211994136,0.0,0.063983858,2326.0,9,78.0,0,2326.0,9,78.0,0
2017-11-30,SWK,0.00010195207972433975,0.0,9.586830031578768e-05,0.0,-0.000546303,499.0,2,79.0,0,499.0,2,79.0,0
2017-11-30,BMS,0.008535894666693892,0.0,0.008536019770515012,0.0,0.0176422581,1555.0,6,80.0,0,1556.0,6,80.0,0
2017-11-30,CLX,0.008124779270564276,0.0,0.008124054402152484,0.0,0.0669441599,1491.0,6,81.0,0,1491.0,6,81.0,0
2017-11-30,B,0.00942919545898599,0.0,0.00942604655584331,0.0,-0.046169296,1695.0,7,82.0,0,1696.0,7,82.0,0
2017-11-30,SXT,0.01590575720716341,0.0,0.01589969845257038,0.0,-0.057394225,2287.0,9,83.0,0,2287.0,9,83.0,0
2017-11-30,SNA,0.0028556671270296733,0.0,0.002855157885704592,0.0,0.0278434962,827.0,3,84.0,0,828.0,3,84.0,0
2017-11-30,ADI,-0.00888565758167863,0.0,-0.008859851829855742,0.0,0.033010092,33.0,0,85.0,0,33.0,0,85.0,0
2017-11-30,LEG,0.0057364356799360795,0.0,0.0057435938751727485,0.0,-0.004009497,1148.0,4,86.0,0,1150.0,4,86.0,0
2017-11-30,NWL,0.007664164156170611,0.0,0.007664088155278745,0.0,-0.003160242,1410.0,6,87.0,0,1410.0,6,87.0,0
2017-11-30,BDX,0.009581305302976597,0.0,0.009578492665559213,0.0,-0.059617888,1735.0,7,88.0,0,1736.0,7,88.0,0
2017-11-30,DCI,0.01074863746181779,0.0,0.010746441782600629,0.0,-0.016330876,1897.0,8,89.0,0,1898.0,8,89.0,0
2017-11-30,HXL,0.0029521455394617715,0.0,0.0029510200610421223,0.0,-0.00331938,849.0,3,90.0,0,849.0,3,90.0,0
2017-11-30,TMO,-0.0008520100347587985,0.0,-0.0008594229158882813,0.0,-0.015062636,409.0,1,91.0,0,409.0,1,91.0,0
2017-11-30,INTC,0.008802362395212837,0.0,0.00879876500081786,0.0,0.0285379946,1596.0,6,92.0,0,1595.0,6,92.0,0
2017-11-30,BAX,0.01027786258951502,0.0,0.010274447474324388,0.0,-0.014481556,1837.0,7,93.0,0,1837.0,7,93.0,0
2017-11-30,MU,0.006926789483551738,0.0,0.006928247228417107,0.0,-0.030859908,1312.0,5,94.0,0,1311.0,5,94.0,0
2017-11-30,MSCC,0.011962226132061778,0.0,0.011960188161461209,0.0,-0.023605713,2042.0,8,95.0,0,2042.0,8,95.0,0
2017-11-30,MSA,0.009486407888197025,0.0,0.009488089583124786,0.0,-0.099504687,1712.0,7,96.0,0,1715.0,7,96.0,0
2017-11-30,ITW,0.002180538071440126,0.0,0.0021829039101174917,0.0,-0.010471603,747.0,3,97.0,0,748.0,3,97.0,0
2017-11-30,BLL,0.009625666985281495,0.0,0.009629561410730497,0.0,-0.05251617,1742.0,7,98.0,0,1744.0,7,98.0,0
2017-11-30,NDSN,0.00385911021779481,0.0,0.003860475323771197,0.0,0.141979352,939.0,4,99.0,0,939.0,4,99.0,0
2017-11-30,BIO,0.0012046092244726832,0.0,0.0012016913383367626,0.0,-0.121172726,635.0,2,100.0,0,635.0,2,100.0,0
2017-11-30,ON,0.00706988146844689,0.0,0.007073420362701441,0.0,0.0419287163,1327.0,5,101.0,0,1326.0,5,101.0,0
2017-11-30,HAS,-0.004135775886367297,0.0,-0.004138305583820517,0.0,-0.023798274,208.0,0,102.0,0,208.0,0,102.0,0
2017-11-30,EW,-0.001953154911656264,0.0,-0.0019509436321801584,0.0,-0.039210561,330.0,1,103.0,0,330.0,1,103.0,0
2017-11-30,IART,0.0035963705216057983,0.0,0.003589924969615245,0.0,-0.016531393,902.0,3,104.0,0,902.0,3,104.0,0
2017-11-30,DVA,0.003673025991759267,0.0,0.0036743392511416322,0.0,0.1823623333,912.0,3,105.0,0,913.0,3,105.0,0
2017-11-30,AEIS,-0.00010517210789533042,0.0,-0.00010705441131805132,0.0,0.1322381659,475.0,2,106.0,0,475.0,2,106.0,0
2017-11-30,HSIC,-0.007793133494253919,0.0,-0.007791929160798625,0.0,-0.022873405,60.0,0,107.0,0,60.0,0,107.0,0
2017-11-30,WAT,-0.006976581653523194,0.0,-0.00696932070676361,0.0,-0.021085605,80.0,0,108.0,0,80.0,0,108.0,0
2017-11-30,CTXS,0.0007047651745112288,0.0,0.0006959505046318535,0.0,0.0033223297,582.0,2,109.0,0,579.0,2,109.0,0
2017-11-30,MSM,0.00868198561771101,0.0,0.008684990474093188,0.0,0.0722653571,1575.0,6,110.0,0,1576.0,6,110.0,0
2017-11-30,WSM,0.01020315677172445,0.0,0.010208085764192415,0.0,0.0096551388,1819.0,7,111.0,0,1821.0,7,111.0,0
2017-11-30,ALXN,0.008464407799843686,0.0,0.008457253099550057,0.0,0.0881629143,1537.0,6,112.0,0,1536.0,6,112.0,0
2017-11-30,HOG,0.007546169475909183,0.0,0.00754177301765924,0.0,0.0199167396,1388.0,5,113.0,0,1388.0,5,113.0,0
2017-11-30,ECL,0.004992542797679796,0.0,0.004987583084515279,0.0,-0.010685208,1039.0,4,114.0,0,1039.0,4,114.0,0
2017-11-30,MIDD,0.0036431838564365457,0.0,0.0036470682372851558,0.0,0.0573653731,907.0,3,115.0,0,907.0,3,115.0,0
2017-11-30,IEX,0.007563016894250192,0.0,0.007570468285184789,0.0,-0.027454592,1392.0,5,116.0,0,1392.0,5,116.0,0
2017-11-30,RPM,0.013336220404909623,0.0,0.0133244282104725,0.0,-0.011283293,2153.0,9,117.0,0,2153.0,9,117.0,0
2017-11-30,AOS,-0.007900210758072344,0.0,-0.007896356194778992,0.0,-0.034643288,56.0,0,118.0,0,56.0,0,118.0,0
2017-11-30,COO,0.009034811122539135,0.0,0.009031954473592091,0.0,-0.097508296,1622.0,6,119.0,0,1621.0,6,119.0,0
2017-11-30,WDC,0.007968116450022177,0.0,0.00797010910590007,0.0,0.0139363961,1460.0,6,120.0,0,1461.0,6,120.0,0
2017-11-30,TECH,0.010569529894986548,0.0,0.010566619358872625,0.0,-0.039489958,1869.0,7,121.0,0,1869.0,7,121.0,0
2017-11-30,BIIB,0.007790692858846509,0.0,0.007790101987195794,0.0,-0.012074243,1437.0,6,122.0,0,1437.0,6,122.0,0
2017-11-30,FCFS,0.0026214129502650525,0.0,0.0026399119753512477,0.0,-0.000158228,789.0,3,123.0,0,791.0,3,123.0,0
2017-11-30,QCOM,0.00570340183013581,0.0,0.005702475703424542,0.0,-0.035871356,1144.0,4,124.0,0,1144.0,4,124.0,0
2017-11-30,RMD,0.01025215727269336,0.0,0.010255777034921393,0.0,-0.009213807,1834.0,7,125.0,0,1834.0,7,125.0,0
2017-11-30,APH,-0.0029765887350647756,0.0,-0.0029743649330998077,0.0,-0.029600667,269.0,1,126.0,0,269.0,1,126.0,0
2017-11-30,ALV,-0.005295532485226362,0.0,-0.005297525883851302,0.0,-0.007466576,149.0,0,127.0,0,149.0,0,127.0,0
2017-11-30,EEFT,0.00011149737403080406,0.0,0.00010611833775668903,0.0,-0.078404128,500.0,2,128.0,0,500.0,2,128.0,0
2017-11-30,EMN,0.013713692583892005,0.0,0.013707540578337115,0.0,0.008085565,2184.0,9,129.0,0,2184.0,9,129.0,0
2017-11-30,HAIN,0.017613659694162613,0.0,0.017610035042478107,0.0,0.0304868858,2319.0,9,130.0,0,2320.0,9,130.0,0
2017-11-30,ALB,0.015185178284340094,0.0,0.015180358853236906,0.0,-0.046388443,2251.0,9,131.0,0,2251.0,9,131.0,0
2017-11-30,TSCO,-0.008107141498688073,0.0,-0.008102476458047507,0.0,0.0944986272,49.0,0,132.0,0,49.0,0,132.0,0
2017-11-30,CPRT,0.009336817840110548,0.0,0.009338389777859408,0.0,-0.00020494,1670.0,7,133.0,0,1670.0,7,133.0,0
2017-11-30,DLTR,0.011461108125440588,0.0,0.01146044785748236,0.0,0.0433778841,1977.0,8,134.0,0,1978.0,8,134.0,0
2017-11-30,ABC,0.008048755559666922,0.0,0.008050623730335035,0.0,0.0816277045,1475.0,6,135.0,0,1475.0,6,135.0,0
2017-11-30,LGND,0.007691758480427715,0.0,0.007686727962309872,0.0,-0.03745323,1415.0,6,136.0,0,1414.0,6,136.0,0
2017-11-30,MCHP,0.013560327228589481,0.0,0.013561525605203326,0.0,0.0093310544,2170.0,9,137.0,0,2170.0,9,137.0,0
2017-11-30,ORLY,-0.004004137049959522,0.0,-0.004005618934271035,0.0,0.0174310881,222.0,0,138.0,0,221.0,0,138.0,0
2017-11-30,GILD,0.0020167075560722633,0.0,0.0020253286059580735,0.0,-0.035936098,717.0,3,139.0,0,718.0,3,139.0,0
2017-11-30,ATR,0.0006915363545338515,0.0,0.0006871785702275415,0.0,-0.024992352,578.0,2,140.0,0,577.0,2,140.0,0
2017-11-30,BWA,0.014046056283994121,0.0,0.014044465100405678,0.0,-0.083335347,2197.0,9,141.0,0,2198.0,9,141.0,0
2017-11-30,ATVI,0.010637407695856818,0.0,0.010636105652302769,0.0,0.01384356,1883.0,8,142.0,0,1883.0,8,142.0,0
2017-11-30,BYD,0.0008937102387337106,0.0,0.0008853935049732229,0.0,0.0997585136,610.0,2,143.0,0,608.0,2,143.0,0
2017-11-30,USG,0.008203249896485174,0.0,0.008204035394279174,0.0,0.013569957,1500.0,6,144.0,0,1500.0,6,144.0,0
2017-11-30,WAB,-0.0011394726955282807,0.0,-0.0011298848502887659,0.0,0.0580076541,383.0,1,145.0,0,384.0,1,145.0,0
2017-11-30,NUS,0.006668520441496197,0.0,0.006670760443729397,0.0,0.0038121141,1284.0,5,146.0,0,1284.0,5,146.0,0
2017-11-30,VSAT,0.0015609706575514604,0.0,0.001566521434610467,0.0,0.0073166037,676.0,2,147.0,0,677.0,2,147.0,0
2017-11-30,ROK,0.0058930962620054265,0.0,0.005892112098594936,0.0,0.0160360079,1170.0,4,148.0,0,1170.0,4,148.0,0
2017-11-30,CIEN,-0.005738991734453052,0.0,-0.005749849305737816,0.0,-0.038601134,130.0,0,149.0,0,130.0,0,149.0,0
2017-11-30,FLIR,0.006297663841874482,0.0,0.006298218649115318,0.0,-4.1325e-05,1233.0,5,150.0,0,1233.0,5,150.0,0
2017-11-30,SMG,0.011516818480892862,0.0,0.011508881646169242,0.0,0.0808997605,1983.0,8,151.0,0,1984.0,8,151.0,0
2017-11-30,SLAB,-0.005519086393910219,0.0,-0.00550936964159336,0.0,-0.031635405,137.0,0,152.0,0,137.0,0,152.0,0
2017-11-30,AGCO,0.009011762747629149,0.0,0.009004524415040616,0.0,0.0082834068,1615.0,6,153.0,0,1614.0,6,153.0,0
2017-11-30,MELI,-0.0026666035658232997,0.0,-0.0026671039866158174,0.0,0.1432811025,290.0,1,154.0,0,290.0,1,154.0,0
2017-11-30,TDC,0.010016623843777852,0.0,0.010012936987909336,0.0,0.0109390108,1780.0,7,155.0,0,1780.0,7,155.0,0
2017-11-30,DAN,-0.0003076407257676097,0.0,-0.00030257206517147355,0.0,-0.032074412,463.0,1,156.0,0,464.0,1,156.0,0
2017-11-30,SPR,0.009519139153793602,0.0,0.009520688935479842,0.0,0.0358952511,1720.0,7,157.0,0,1720.0,7,157.0,0
2017-11-30,TPX,-0.00036221416741459025,0.0,-0.00036213002157660325,0.0,0.0816418532,454.0,1,158.0,0,454.0,1,158.0,0
2017-11-30,TREX,0.0018417173343245477,0.0,0.0018418918649689732,0.0,-0.080468639,706.0,3,159.0,0,706.0,3,159.0,0
2017-11-30,WCC,0.012513574338677561,0.0,0.012514457210055736,0.0,0.0387643542,2071.0,8,160.0,0,2071.0,8,160.0,0
2017-11-30,JNPR,0.003208972233014783,0.0,0.0032106781445201665,0.0,0.0257570523,880.0,3,161.0,0,880.0,3,161.0,0
2017-11-30,COST,0.008562734644904701,0.0,0.00856052383932178,0.0,0.0082633815,1560.0,6,162.0,0,1560.0,6,162.0,0
2017-11-30,URI,0.019437296490291984,0.0,0.019429653850460856,0.0,0.0770408589,2329.0,9,163.0,0,2329.0,9,163.0,0
2017-11-30,MASI,-0.00405712381658597,0.0,-0.004041719061802017,0.0,-0.046374939,213.0,0,164.0,0,214.0,0,164.0,0
2017-11-30,GRA,0.00556943660989682,0.0,0.005559768162553574,0.0,-0.044277444,1126.0,4,165.0,0,1123.0,4,165.0,0
2017-11-30,TDY,0.003334064457923864,0.0,0.0033338583959696124,0.0,-0.028230387,891.0,3,166.0,0,891.0,3,166.0,0
2017-11-30,COL,-0.0005417565510472955,0.0,-0.0005306921776170766,0.0,0.0241169877,432.0,1,167.0,0,432.0,1,167.0,0
2017-11-30,ZBH,0.009238218773744622,0.0,0.00923070907368444,0.0,0.0316362906,1662.0,7,168.0,0,1660.0,7,168.0,0
2017-11-30,AYI,-0.006791039947791086,0.0,-0.006788402072767229,0.0,0.025818013,91.0,0,169.0,0,92.0,0,169.0,0
2017-11-30,AAP,0.009063815741459353,0.0,0.009062947445874353,0.0,-0.013276213,1625.0,6,170.0,0,1625.0,6,170.0,0
2017-11-30,KMX,-0.0005471105621704777,0.0,-0.0005502705977055845,0.0,-0.070265926,430.0,1,171.0,0,428.0,1,171.0,0
2017-11-30,GPK,0.00931815738124626,0.0,0.009316612698418245,0.0,0.0131430694,1668.0,7,172.0,0,1668.0,7,172.0,0
2017-11-30,WST,0.003023495644729147,0.0,0.0030264619722995463,0.0,-0.013508848,867.0,3,173.0,0,867.0,3,173.0,0
2017-11-30,PKG,0.005741509148423324,0.0,0.005736387406880802,0.0,0.0208538327,1152.0,4,174.0,0,1147.0,4,174.0,0
2017-11-30,M,0.013450642447091522,0.0,0.01344716882031853,0.0,0.0733647648,2166.0,9,175.0,0,2167.0,9,175.0,0
2017-11-30,A,0.0030225912220360283,0.0,0.0030160092541477203,0.0,-0.031532535,866.0,3,176.0,0,866.0,3,176.0,0
2017-11-30,WBC,0.005981380193860776,0.0,0.0059795206987351395,0.0,-0.040712628,1180.0,5,177.0,0,1181.0,5,177.0,0
2017-11-30,MTD,0.0018285462287055175,0.0,0.001819670204239305,0.0,-0.016300267,705.0,3,178.0,0,702.0,2,178.0,0
2017-11-30,SPB,0.011051028784900628,0.0,0.011043774371076034,0.0,-0.022487707,1940.0,8,179.0,0,1939.0,8,179.0,0
2017-11-30,DPS,0.010368213827172767,0.0,0.010361564664993668,0.0,0.0817033354,1848.0,7,180.0,0,1848.0,7,180.0,0
2017-11-30,KSS,0.015771373364215448,0.0,0.01576866359795525,0.0,0.1410636905,2278.0,9,181.0,0,2280.0,9,181.0,0
2017-11-30,TSN,-0.0030240192602562534,0.0,-0.003024703493938302,0.0,-0.015246508,268.0,1,182.0,0,268.0,1,182.0,0
2017-11-30,PX,0.011917243434363014,0.0,0.01191627471838724,0.0,0.0091538889,2034.0,8,183.0,0,2035.0,8,183.0,0
2017-11-30,LFUS,0.008583861875733881,0.0,0.008587227961511384,0.0,-0.025936899,1568.0,6,184.0,0,1567.0,6,184.0,0
2017-11-30,CSCO,0.006588249576275465,0.0,0.006586523657068047,0.0,0.0259096514,1264.0,5,185.0,0,1264.0,5,185.0,0
2017-11-30,HOLX,-0.010796217097382488,0.0,-0.010784754367368563,0.0,0.0237883687,22.0,0,186.0,0,22.0,0,186.0,0
2017-11-30,TRMB,0.005541373003204486,0.0,0.005539115585841293,0.0,-0.033050567,1119.0,4,187.0,0,1119.0,4,187.0,0
2017-11-30,REGN,-0.0027134295697483733,0.0,-0.0027243359829491063,0.0,0.0380653631,288.0,1,188.0,0,288.0,1,188.0,0
2017-11-30,IONS,0.003853873518333184,0.0,0.0038467565400858526,0.0,-0.094430409,938.0,3,189.0,0,938.0,3,189.0,0
2017-11-30,OSK,0.011884879688317276,0.0,0.011879399252365922,0.0,0.0085402321,2033.0,8,190.0,0,2032.0,8,190.0,0
2017-11-30,XLNX,0.00047670280324521954,0.0,0.00047590874551072036,0.0,-0.030967673,544.0,2,191.0,0,544.0,2,191.0,0
2017-11-30,BSX,-0.0009293867252151915,0.0,-0.0009350426995722723,0.0,-0.057597097,401.0,1,192.0,0,401.0,1,192.0,0
2017-11-30,HBI,-0.0028534669217934096,0.0,-0.0028590103032839877,0.0,5.74178e-05,279.0,1,193.0,0,277.0,1,193.0,0
2017-11-30,PPC,0.01764932783347701,0.0,0.01765073663758742,0.0,-0.153886065,2325.0,9,194.0,0,2325.0,9,194.0,0
2017-11-30,LEA,0.0007276229227339342,0.0,0.0007298213206891379,0.0,-0.021520244,583.0,2,195.0,0,584.0,2,195.0,0
2017-11-30,CFX,0.00830645992875162,0.0,0.008306669127077037,0.0,0.0624387193,1515.0,6,196.0,0,1515.0,6,196.0,0
